"Identifier","Context","Source string","Translation"
"ASLR003LI","Lili","Look! The Coach must have lured Sasha and Milla here on ""official Psychonauts business"" and then ambushed them with sneezing powder! They're completely brainless!",""
"ASLR004RA","Raz","I know. I saw their brains downstairs. Listen, first things first. I was thinking about what you said about us making out.",""
"ASLR005LI","Lili","Yeah?",""
"ASLR006LI","Lili","Oh, man. I'm so glad he showed up! I was just starting to feel slightly less phlegmy.",""
"ASLR007LI","Lili","Wait, he didn't just hear--",""
"ASLR008LI","Lili","Ah! Get away from me! Stop reading my mind. Go re-brain Sasha and Milla so they can help us break this lock!",""
"ASLS001LO","Dr.Loboto","Worthless! These brains are worthless, Sheegor! Just like the one in your head!",""
"ASLS002SH","Sheegor","Oh, no, no, they're nice. They're--they're nice brains, Doctor Loboto. Really!",""
"ASLS003LO","Dr.Loboto","They're TOO nice! They won't fight! I need killers! I need angry brains!",""
"ASLS004LO","Dr.Loboto","I squeeze 'em, I poke 'em, I twist 'em! What do I have to do to make 'em fight? Maybe I should try my drill?",""
"ASLS005SH","Sheegor","I'm not going to bring you anymore brains if you're going to be so mean to them!",""
"ASLS006LO","Dr.Loboto","Oh, you're not, are you?",""
"ASLS007SH","Sheegor","No.",""
"ASLS008LO","Dr.Loboto","No matter what I do?",""
"ASLS009SH","Sheegor","No. No matter... what.",""
"ASLS010LO","Dr.Loboto","Not even if I--",""
"ASLS011SH","Sheegor","No! Don't!",""
"ASLS012LO","Dr.Loboto","Not even if I cook you a little--",""
"ASLS013SH","Sheegor","Don't. Doctor, no!",""
"ASLS014LO","Dr.Loboto","A little turtle soup?",""
"ASLS015SH","Sheegor","Please, Doctor Loboto. No!",""
"ASLS016LO","Dr.Loboto","Huh? A nice hot turtle soup, hmm hmm?",""
"ASLS017SH","Sheegor","NOOOOOOOO!!!",""
"ASLS018LO","Dr.Loboto","Nothing better on a cold night like this than some boiling hot soup!",""
"ASLS019SH","Sheegor","Leave Mr. Pokeylope alone!!!",""
"ASLS020LO","Dr.Loboto","Oh, okay.",""
"ASLS021SH","Sheegor","(Pant pant.)",""
"ASLS022LO","Dr.Loboto","You sure?",""
"ASLS023SH","Sheegor","NO! I mean, YES!",""
"ASLS024LO","Dr.Loboto","All right, all right.",""
"ASLS025LO","Dr.Loboto","Oh, why don't I just go ahead and heat you up a cup?",""
"ASLS026LO","Dr.Loboto","Pleeeeease!",""
"ASLS027LO","Dr.Loboto","It's made of turtles! Turtles that you love!",""
"ASLS028LO","Dr.Loboto","Isn't that right, Mr. Pokeylope?",""
"ASLS029SH","Sheegor","Stop it stop it stop it stop it stop it stop it!",""
"ASLS030LO","Dr.Loboto","Okay, okay.",""
"ASLS031SH","Sheegor","(pant)",""
"ASLS032LO","Dr.Loboto","Well, maybe I'll just make some for myself.",""
"ASLS034LO","Dr.Loboto","Bring me a good brain, Sheegor, or Mr. Pokeylope becomes Mr. Smokey-lope!",""
"ASLS035LO","Dr.Loboto","Ha-ha-ha-ha-ha!",""
"ASLS036LO","Dr.Loboto","Huah-huah-huah!",""
"ASLS037LO","Dr.Loboto","Smokey-lope. HAAAAAA!",""
"ASLS038LO","Dr.Loboto","When you're a dentist, you have to learn to have a sense of humor, you know. It helps to calm the patients down.",""
"ASLV001LI","Lili","Rrrr.",""
"ASLV002RA","Raz","Lili!",""
"ASLV003LI","Lili","Grrrr!",""
"ASLV004LI","Lili","(Gasp!)",""
"ASLV005LO","Dr.Loboto","Well, I've reviewed your chart, little girl.",""
"ASLV006LO","Dr.Loboto","And the bad news is, we're gonna have to remove your brain…",""
"ASLV007LO","Dr.Loboto","...strap it into an armored battle tank and make it shoot down innocent civilians with its concentrated psychic death beam!",""
"ASLV008LI","Lili","I'm gonna kill you so much.",""
"ASLV009LO","Dr.Loboto","The good news is that your insurance is going to cover the whole thing, so--",""
"ASLV010LO","Dr.Loboto","Heyyy, is it getting warm in here?",""
"ASLV011LI","Lili","No, I'm just trying to set you on fire through this stupid hat!",""
"ASLV012LO","Dr.Loboto","What a delightfully mean little brain you have. Just what we want!",""
"ASLV013LO","Dr.Loboto","Here, do me a favor. Tell me if you think this smells like... your DOOM! Heh heh.",""
"ASLV014LI","Lili","(Snotty breathing.)",""
"ASLV015LI","Lili","(Sniff sniff.) I can't smell anything.",""
"ASLV016LO","Dr.Loboto","Curses!",""
"ASLV017LI","Lili","Heh heh.",""
"ASLV018LO","Dr.Loboto","You're a stubborn little ball of phlegm, ain't ya?",""
"ASLV019LO","Dr.Loboto","Well, that head cold won't protect you forever, little girl, and when it's gone you'll be sneezing a different tune!",""
"ASLV020LO","Dr.Loboto","A tune in the key of... BRAINS! Ha ha ha!",""
"ASMI001RA","Raz","Hey, slow down there, speedy. Let's talk about this.",""
"ASMI002BO","Boyd","Can't stop. Must make... final delivery... to this address.",""
"ASSH001SH","Sheegor","(Gasp!) M-M-Mr. Pokeylope?",""
"ASSH002SH","Sheegor","Oh, Mr. Pokeylope! (Kiss kiss.) I was so scared!",""
"ASSP001RA","Raz","Ahhh!",""
"ASSP002RA","Raz","Super... sneezing... powder.",""
"ASSP003RA","Raz","Ahh! Try... not... to... sneeze!",""
"ASSP004RA","Raz","Have... to... hold it... in…",""
"ASSP005RA","Raz","Ah ah--",""
"ASSP006RA","Raz","ACHOO!",""
"ASSP007RA","Raz","TV?",""
"ASSP009RA","Raz","Oh, this is just great.",""
"ASSP010RA","Raz","Now what am I going to do?",""
"ASSP011RA","Raz","Have to think!",""
"ASSP012RA","Raz","Ha. Like I got a choice...",""
"ASWF001NP","Napoleon","Ha ha! Back to Russia with you, invader!",""
"ASWF002FR","Fred","Don't leave me alone in here!",""
"ASWV001FR","Fred","Is he really gone? Hello? Hello? Anyone else in here?",""
"ASWV002FR","Fred","Hah! We did it, Raz! I'm all me again! One person! Not French!",""
"ASWV003FR","Fred","Get me out of this dang jacket so I can go strangle me an orderly!",""
"ASWV004RA","Raz","Hey, good thinking, Fred! That sure would save me a lot of work.",""
"ASWV005FR","Fred","Yup! Right after I take a nap!",""
"ASWV006RA","Raz","Yes, a--what? Nap?",""
"ASWV007FR","Fred","(Sigh) War is hell, Razputin, and I'm sleepy. (Yawn) I'll take care of Crispin for you, just as soon as I... zzzzzz…",""
"ASWV008RA","Raz","Oh man.",""
"ASWV009FR","Fred","(Snore.)",""
"ASCA000LI","Lili","Finally! If that thing gave me a cowlick, Coach Oleander's gonna burn.",""
"ASCA001MI","Milla","At least he never got inside your brain. It's going to take me weeks to get my rhythm back!",""
"ASCA002SA","Sasha","Razputin, you have surprised us yet again. I cannot thank you enough for what you've done.",""
"ASCA003RA","Raz","Hey, hey. All in a day's work for a Psychonaut.",""
"ASCA004SA","Sasha","Ha ha. Well... PSI CADET, you mean.",""
"ASCA005LI","Lili","Hey, the Psychonauts should be so lucky to get someone like Raz. The brain he's got in there is--",""
"ASCA006CO","Coach","Is one in a million! Thanks to all of you for bringing it straight to my door!",""
"ASCA007MI","Milla","(Gasp!)",""
"ASCA008SA","Sasha","Oleander!",""
"ASCA009RA","Raz","You! ",""
"ASCA010RA","Raz","You took all my friends' brains, you turned an innocent fish into a giant monster, you stole all the teachers--DERAILING MY EDUCATION--AND you kidnapped--",""
"ASCA011RA","Raz","MY GIRLFRIEND!",""
"ASCA012SA","Sasha","Razputin, this fight is too big for you.",""
"ASCA013RA","Raz","Back home I had to clean up after the elephants, so trust me, I know how to take care of this ugly, little pile of--",""
"ASCA014MI","Milla","Kids, let the grown-ups handle this.",""
"ASCA015CO","Coach","You tall people!",""
"ASCA016RA","Raz","Sasha!",""
"ASCA017LI","Lili","We get to kill him too!",""
"ASCA018RA","Raz","Ahhhhh!",""
"ASCA019ED","Edgar","Well, it's official. The genius is back!",""
"ASCA020ED","Edgar","Time to go get ready for my gallery show.",""
"ASCA021ED","Edgar","Rrrrrrr... Ahhh!",""
"ASCA022ED","Edgar","Uh-oh. This looks bad.",""
"ASCA023ED","Edgar","(Sniff sniff, sniff)",""
"ASCA024ED","Edgar","Ah, well, that's good. Someone must have turned off the gas long ago.",""
"ASCA025GL","Gloria","Oh, here's what my poor flowers need! A little water!",""
"ASCA026ED","Edgar","Oh, no. I spilled all my turpentine and acetone!",""
"ASCA027FR","Fred","Hey, Boyd. Long time no see!",""
"ASCA028ED","Edgar","Oh, Mr. Orderly. I did not see you there. I was just taking a little therapeutic walk in the moonlight…",""
"ASCA029FR","Fred","Relax. The asylum's closed. We can all go home.",""
"ASCA030GL","Gloria","Leave? Here?",""
"ASCA031FR","Fred","Yeah, this place is for crazy people. And I don't know about you but I ain't crazy no more!",""
"ASCA032ED","Edgar","I have to tell you, I'm feeling pretty good.",""
"ASCA033GL","Gloria","You know, maybe it is time for us all to move on.",""
"ASCA034FR","Fred","What do you think, Boyd?",""
"ASCA035FR","Fred","You ready to blow this popsicle stand?",""
"ASCA036BO","Boyd","The Milkman has completed his route.",""
"ASCA037BO","Boyd","You guys want to split a cab?",""
"ASCA038RA","Raz","And the crib wasn't even that clean!",""
"ASCA039RA","Raz","I mean, what do I have to do to get those guys to take me seriously?",""
"ASCA040LI","Lili","When are you going to shut up and kiss me?",""
"ASCA041RA","Raz","Um... I can hear that.",""
"ASCA042LI","Lili","I know.",""
"ASCA043SA","Sasha","Surrender!",""
"ASCA044CO","Coach","Never!",""
"ASCA045FO","Ford","The Psychonauts have a word for people who turn on their own!",""
"ASCA046CO","Coach","Ha! I don't need the Psychonauts anymore! I'm making my own army! Got a word for that?",""
"ASCA047FO","Ford","Yeah. Gesundheit!",""
"ASCA048CO","Coach","Heh?",""
"ASCA049CO","Coach","Ah... ahh... ahhhh… AHCHOO!",""
"ASCA050RA","Raz","Hey, that was my fight! I was ready for that one!",""
"ASCA051SA","Sasha","Always in such a rush, Razputin. It takes years before you're ready for combat of that magnitude.",""
"ASCA052FO","Ford","You'd be surprised, Nein. This one's been acing all my extra credit exams.  ",""
"ASCA053RA","Raz","I beat the Coach once already, and I can do it again.",""
"ASCA054MI","Milla","Darling, that was just a remote projection of the Coach. He wasn't as strong as he would be...",""
"ASCA055MI","Milla","...if he were to appear... in the real world.",""
"ASCA056CO","Coach","Teeee Veee?",""
"ASCA057MI","Milla","Ha ha ha!",""
"ASCA060CO","Coach","Teee VEEE?",""
"ASCA061RA","Raz","Where's his brain?",""
"ASCA062SA","Sasha","Oh, probably stuck in one of his plans to take over the world somewhere.",""
"ASCA063SA","Sasha","Ha ha!",""
"ASCA066CO","Coach","Hey. How's the weather down there.",""
"ASCA067CO","Coach","Ah, finally. Alone at last, eh Razputin?",""
"ASCA068RA","Raz","Glad you're finally picking on someone your own size!",""
"ASCA069CO","Coach","Yes, I've been dying for a chance to... PICK YOUR BRAIN.",""
"ASCA070RA","Raz","Two can play that game!",""
"ASCA071CO","Coach","Yeah, but only one can win!",""
"ASCA072CO","Coach","Bwah ha ha ha!",""
"ASSH009SH","Sheegor","Now you're back, Mr. Pokeylope, and you'll tell us what to do!",""
"ASSH010SH","Sheegor","Right? You've got a plan or something, right Mr. Pokeylope?",""
"ASSH011SH","Sheegor","Right???",""
"ASSH012PL","Mr.Pokeylope","That's right baby. Daddy's here. Everything's gonna be alllll right.",""
"ASSH013PL","Mr.Pokeylope","Now here's what we're gonna do.",""
"ASSH014SH","Sheegor","Mmm. Uh-huh. Uh-huh. Mmm. Okay. Uh-huh. Uh-hmmm. Uh-hmmm…",""
"ASSH015PL","Mr.Pokeylope","(Mutter mutter.)",""
"ASIF002NP","Napoleon","Sacré bleu! I have been hit!",""
"ASIG000GL","Gloria","OH!",""
"ASIG002GL","Gloria","Now, who threw that?",""
"ASIG003GL","Gloria","If you don't like the performance, a simple ""boo"" will do.",""
"ASIB001BO","Boyd","Gah!",""
"ASIB002BO","Boyd","Not another tracking device!",""
"ASGT000GL","Gloria","Oh, you found my old trophy!",""
"ASGT001GL","Gloria","I should really put that thing away, before somebody hurts themselves on that gleaming, metal, clawlike part on the top. ",""
"ASGT002GL","Gloria","Say, would you like to hear the story of how I won that award, dear boy?",""
"ASGT003GL","Gloria","Or are you trying to take it, because you don't think I deserve it?",""
"ASGT004RA","Raz","No, no. You deserve it!",""
"ASGT005GL","Gloria","I didn't take anything from you! I didn't ask to be famous! I just wanted you to love me!",""
"ASGT006GL","Gloria","Hey...",""
"ASGT007RA","Raz","What?",""
"ASGT008GL","Gloria","YOU'RE SUPPOSED TO BE DEAD!",""
"ASGT011GL","Gloria","Oh, you're back to...",""
"ASGT012GL","Gloria","Take away everything I've worked for because you're jealous!",""
"ASGT014GL","Gloria","My award! Trying to leave me",""
"ASGT015GL","Gloria","Just like everybody else!",""
"ASGT016GL","Gloria","Back where you were my old friend. No one walks out on",""
"ASGT017GL","Gloria","Gloria Von Gouten!",""
"ASEG001GL","Gloria","Now, that's all the time I can give you, Mr. Reporter. I love the press, but simply must get back to the fans!",""
"ASGD052RA","Raz","Excuse me, ma'am, but did you see a girl--",""
"ASAB000RA","Raz","Have you crows seen a--",""
"ASAB001RA","Raz","Hey! I was talking to you, jerks!",""
"ASAB002RA","Raz","Hey, could you guys hold still for a minute?",""
"ASAB003RA","Raz","I'm trying to read your minds.",""
"ASAB004RA","Raz","Gah, it's no use! All they think about is worms.",""
"ASAB005RA","Raz","So gross.",""
"ASAB006RA","Raz","How about you?",""
"ASAB007RA","Raz","Seen any suspicious characters around here lately?",""
"ASAB008RA","Raz","Yeah, yeah. Bugs are delicious.",""
"ASAB009RA","Raz","Tell me something I don't already know.",""
"ASAB010RA","Raz","I don't suppose you all want to pull together and lift me up into that tower?",""
"ASAB011RA","Raz","Yeah, yeah. Caw, caw, caw!",""
"ASAC000RA","Raz","I don't want to hang it there. It's part of my costume!",""
"ASAD000RA","Raz","Gloria didn't win that trophy for me to mess around with it.",""
"ASAD001RA","Raz","She won it so I could use it as a disguise!",""
"ASAD002RA","Raz","Finally! Recognition for my acting talents!",""
"ASAD003RA","Raz","Raaar!",""
"ASAE000RA","Raz","Guess I'm locked outside.",""
"ASAF000RA","Raz","I don't wanna tickle that right now.",""
"ASCA073LI","Lili","Wow.",""
"ASAA000PL","Mr.Pokeylope","Ow!",""
"ASAA001PL","Mr.Pokeylope","Hey!",""
"ASAA002PL","Mr.Pokeylope","Careful, there, now!",""
"ASAA003PL","Mr.Pokeylope","Nice and easy...",""
"ASAA004PL","Mr.Pokeylope","You gotta get rid of that mangy old brain, so he'll use my pretty one instead.",""
"ASAA005PL","Mr.Pokeylope","Throw away that old mangy brain!",""
"ASAA006PL","Mr.Pokeylope","Put me up on that pedestal, so he'll use me in the tank.",""
"ASAA007PL","Mr.Pokeylope","or...",""
"ASAA008PL","Mr.Pokeylope","The tank's empty!",""
"ASAA009PL","Mr.Pokeylope","Now's your chance!",""
"ASAA010PL","Mr.Pokeylope","Throw me in there!",""
"ASAA011PL","Mr.Pokeylope","Throw me into the Brain Tank!",""
"ASAA012PL","Mr.Pokeylope","If we could just get my beautiful mind into that tank's brain chamber, I could do some real damage!",""
"ASAA013PL","Mr.Pokeylope","Good!",""
"ASAA014PL","Mr.Pokeylope","Almost!",""
"ASAH000LF","Linda","What's going on! What's that sound?",""
"ASAH001SH","Sheegor","Oh the insane asylum just blew up. But don't worry. Mr. Pokeylope helped me save all the brains before it fell down.",""
"ASAH002LF","Linda","Mr. Pokeylope?",""
"ASAH003LF","Linda","Sam? Is that you? It's me, Linda. From the lake?",""
"ASAH004PL","Mr.Pokeylope","Linda. I haven't seen you in ages. You look so... different.",""
"ASAH005LF","Linda","Uh, yeah. I've put on a little weight.",""
"ASAH006PL","Mr.Pokeylope","Ah, you know I don't mind that onnnnne bit.",""
"ASAH007LF","Linda","Oh, Sam. You haven't changed at all!",""
"ASAH008LF","Linda","Ah ha ha!",""
"ASUP000SH","Sheegor","(pant!)",""
"ASUP005SH","Sheegor","Eek!",""
"ASUP006SH","Sheegor","Eep!",""
"ASUP007SH","Sheegor","Yeep!",""
"ASUP009SH","Sheegor","Ah!",""
"ASUP010SH","Sheegor","Grrk!",""
"ASUP011SH","Sheegor","Scram!",""
"ASUP012SH","Sheegor","Beat it!",""
"ASUP013SH","Sheegor","Get lost!",""
"ASUQ000SH","Sheegor","This is your last warning. Go back down right now or you'll be very, very sorry.",""
"ASAI000LO","Dr.Loboto","Ah ha! What's this?",""
"ASAI001LO","Dr.Loboto","Why it's a nice... little... precious... juicy...",""
"ASAI002LO","Dr.Loboto","BRAIN. ",""
"ASAI003LO","Dr.Loboto","Wrapped up in some sort of boy-shaped gobbly-gook!",""
"ASAI004LO","Dr.Loboto","Well, we'll soon have all that excess tissue removed, and then we can slip that brain into something more comfortable. ",""
"ASAI005LO","Dr.Loboto","SHEEGOR!",""
"ASAI006LO","Dr.Loboto","That package General Oleander mentioned has arrived. ",""
"ASAI007LO","Dr.Loboto","Please take it up to the holding area and keep it fresh until I'm ready... ",""
"ASAI008LO","Dr.Loboto","...to stick in my thumb, and pull out a... plum!",""
"ASAI009LO","Dr.Loboto","Ha ha ha ha!",""
"ASAI010SH","Sheegor","I tried to warn you.",""
"ASAJ000SH","Sheegor","Please don't make him any more angry than he is! Mr. Pokeylope's life is on the line!",""
"ASAJ001RA","Raz","That was the last time I'll get caught, I promise!",""
"ASAK000RA","Raz","Listen, the man you're working for is a deranged lunatic!",""
"ASAK001SH","Sheegor","I know! I hate him, but if I don't do what he says, he'll... he'll…",""
"ASAK002RA","Raz","Cook your little turtle from the inside out.",""
"ASAK003SH","Sheegor","Gaahhhhh...",""
"ASAK004RA","Raz","Sheegor, hostage situations like this are always extremely delicate.",""
"ASAK005RA","Raz","I'll have to extract Mr. Pokeylope from his prison using my psychic powers.",""
"ASAK006RA","Raz","After which, this Loboto character should be fairly trivial to neutralize.",""
"ASAK007SH","Sheegor","Yes, because once we get Mr. Pokeylope back, he'll tell us what to do.",""
"ASAK008SH","Sheegor","He always tells me what to do.",""
"ASAK009RA","Raz","Yes...",""
"ASAL000SH","Sheegor","Oh, poor Mr. Pokeylope.",""
"ASAL001SH","Sheegor","He never hurt anyone.",""
"ASAL002SH","Sheegor","Oh, please don't let anything happen to him.",""
"ASAL003SH","Sheegor","I wish he were here right now so he could tell me what to do.",""
"ASAL004SH","Sheegor","Mr. Pokeylope!",""
"ASAL005SH","Sheegor","I made him his favorite chocolate cake, and he can't even come up here to enjoy it.",""
"ASAL006SH","Sheegor","Boo hoo hoo!",""
"ASAL008SH","Sheegor","(Whimpery tears.)",""
"ASAL012SH","Sheegor","Don't worry, Mr. Pokeylope. I'll guard your body and we'll get your brain back really soon. It's doing important work right now. It's on a mission.",""
"ASAM000SH","Sheegor","I warned you not to come up here! They know you're coming!",""
"ASAM001SH","Sheegor","They're going to take your brain!",""
"ASLB000SH","Sheegor","Yes you are! Yes you are!",""
"ASLB001SH","Sheegor","Mr. Pokeylope, he's my king! ",""
"ASLB002SH","Sheegor","La la la la everything!",""
"ASLB003SH","Sheegor","What's that Mr. Pokeylope?",""
"ASLB004SH","Sheegor","Uh huh. Uh huh.",""
"ASLB005SH","Sheegor","Hee hee hee hee hee hee!",""
"ASLB006SH","Sheegor","You're so funny Mr. Pokeylope.",""
"ASLB007SH","Sheegor","Hee hee hee.",""
"ASLB008SH","Sheegor","Aw. So cute.",""
"ASLB009SH","Sheegor","Someone's got chocolate breath! Someone does!",""
"ASLB010SH","Sheegor","Oh mwah, mwah, mwah!",""
"ASLB011SH","Sheegor","Mwah mwah mwah!",""
"ASLB012SH","Sheegor","(Kiss!)",""
"ASAN000RA","Raz","So... did you say they knew I was coming?",""
"ASAN001SH","Sheegor","Yeah. That little army man ought to be here any second.",""
"ASAN002SH","Sheegor","Ow! Quit it!",""
"ASAN003SH","Sheegor","Maybe they're right. Maybe you are mean and they should put your brain in one of those tanks.",""
"ASAN004SH","Sheegor","Or else Mr. Pokeylope here will bite you on the pinky toe. Isn't that right Mr. P? ",""
"ASAN005SH","Sheegor","Don't even try it.",""
"ASAN006SH","Sheegor","Ooohhhhh ohhhhhohhhh... ",""
"ASAN007SH","Sheegor","Oh, poor Mr. Pokeylope doesn't even know that I made his favorite cake today. He loves chocolate cake so much. If only he knew!",""
"ASAN008SH","Sheegor","(she cries)",""
"ASSI000SH","Sheegor","Dr. Loboto. I have a new brain for you. It's...",""
"ASSI001SH","Sheegor","It's a really, really good one.",""
"ASSI002LO","Dr.Loboto","That's what you always say, Sheegor.",""
"ASSI003SH","Sheegor","No, this one is really special. It's a fighter.",""
"ASSI004LO","Dr.Loboto","Oh, just leave it there and I'll get to it right after I'm done with this experiment! ",""
"ASSI005SH","Sheegor","O-o-okay.",""
"ASSI006PL","Mr.Pokeylope","Don't worry, baby. Just make sure I get put in that ol' tank and Daddy will take care of business.",""
"ASSI007SH","Sheegor","I can't watch!",""
"ASAO000PL","Mr.Pokeylope","It's time to make the soup!",""
"ASAO001LO","Dr.Loboto","Ahhhh! Ahhhhh!",""
"ASAO002LO","Dr.Loboto","Ahhhhhhhhhhhh!",""
"ASLR009RA","Raz","Milla!",""
"ASLR010RA","Raz","LILI!!!",""
"ASUR000RA","Raz","Well, here I am, up in the tower of an abandoned insane asylum. Wearing a straitjacket.",""
"ASUR001RA","Raz","Talking to myself. ",""
"ASUR002RA","Raz","Okay enough with the disguise.",""
"ASUR003RA","Raz","The things I do for Lili's brain.",""
"ASUR004RA","Raz","Well, if I'm going to get to the top of this thing, I'd better start hiking.",""
"ASPR000SA","Sasha","But Razputin. Recranialization of an adult brain without surgery...",""
"ASPR001MI","Milla","That's a very advanced procedure. How did you know how to do it?",""
"ASPR002RA","Raz","Well, I've studied it a little…",""
"ASPR003RA","Raz","But Sheegor here knows more about handling brains than anyone I've ever met.",""
"ASPR004SA","Sasha","Really? You know I've been thinking about getting a lab assistant...",""
"ASPR005MI","Milla","Sheegor, darling, do you know where all of the other children's brains are?",""
"ASPR006SA","Sasha","Well, if you can lead us to them--",""
"ASPR007SA","Sasha","We can bring them back to their owners... immediately...",""
"ASPR008LI","Lili","A-hem!",""
"ASPR009SA","Sasha","Immediately after we break young Ms. Zanotto here out of her restraints.",""
"ASAP002LI","Lili","Careful!",""
"ASAP003LI","Lili","Maybe try it at the same time!",""
"ASAP004LI","Lili","Raz! Come on! We need your help!",""
"ASAP005LI","Lili","Oof!","Уф!"
"ASAP006LI","Lili","It's getting hot.",""
"ASAP007LI","Lili","That almost went in my eye.",""
"ASAP008LI","Lili","If I didn't have this hat on, I'd bust this thing myself.",""
"ASAP009LI","Lili","Harder!",""
"ASAP010SA","Sasha","Come on!",""
"ASAP011SA","Sasha","Break!",""
"ASAP012SA","Sasha","What did he make this out of?",""
"ASAP013SA","Sasha","Milla, let's try it without the omega phasing.",""
"ASAP014SA","Sasha","Are you sure you're using prime oscillations?",""
"ASAP015SA","Sasha","Maybe it's been psychically sealed?",""
"ASAP016SA","Sasha","Razputin, we could use a hand.",""
"ASAP017MI","Milla","NNg.",""
"ASAP018MI","Milla","Ha!",""
"ASAP019MI","Milla","Ohhhh.",""
"ASAP020MI","Milla","Grr.",""
"ASAP021MI","Milla","Let's synchronize our sub harmonic pulses.",""
"ASAP022MI","Milla","At the same time. One, two, three!",""
"ASAP023MI","Milla","Almost got it that time I think!",""
"ASAP024MI","Milla","Oh, hold on. Maybe this way.",""
"ASAP025MI","Milla","Okay, now I'm really mad.",""
"ASAP026MI","Milla","Hang on, Lili.",""
"ASAP027MI","Milla","Raz, darling. Why aren't you helping?",""
"ASAQ000RA","Raz","Hm. This elevator is locked up tight.",""
"ASAQ001RA","Raz","Nope. Doesn't look like it's going to budge.",""
"ASAQ002RA","Raz","That's the express elevator up to Doctor Loboto's lab.",""
"ASAQ003RA","Raz","Hm. Judging from its position...",""
"ASAQ004RA","Raz","I can take this elevator all they way down to the asylum grounds.",""
"ASAQ005RA","Raz","I'm pretty high up. I hope this ride isn't too--",""
"ASAQ006RA","Raz","Scary!",""
"ASAQ007RA","Raz","Well at least it's fast.",""
"ASAR000RA","Raz","Excellent. There it is.",""
"ASAR001RA","Raz","Good work, Sheegor. ",""
"ASAR002RA","Raz","Now all we have to do is get it in the Brain Tank somehow.",""
"ASAS000RA","Raz","Ready to give up that jacket now?",""
"ASAS001FR","Fred","Hey, I'm always ready to give up. Anything!",""
"ASAS002FR","Fred","Oh no! I think I hear the enemy's bugles! They're rallying another attack!",""
"ASAS003NP","Napoleon","Huh huh! My blood runs hot with passion for battle!",""
"ASAS004FR","Fred","Oh, no. What's this? A secret weapon?",""
"ASAS005NP","Napoleon","Put me down this instant or I will have you drawn and quartered!",""
"ASAS006FR","Fred","That's okay, I'm used to getting beat.",""
"ASAS007NP","Napoleon","Ha! Come on. Even Wellington hit harder than that!",""
"ASAS008FR","Fred","Whoa wait a second...",""
"ASAS009FR","Fred","I like war! War is fun! Victory is important to me.",""
"ASAS010NP","Napoleon","No it is not! It is terrible. It is like eating British food every day.",""
"ASAS011FR","Fred","Oooh, that was weird.",""
"ASAT000FR","Fred","Zzz Zzz ZzzzzZZ…",""
"ASAT001FR","Fred","ZZZZzzzZZZZzzz…",""
"ASAT002FR","Fred","ZzzZZZZZZz-zzzz…",""
"ASAT003RA","Raz","Hey, Fred.",""
"ASAT004FR","Fred","Zzzz... What? No. Zzzzz…",""
"ASAT005RA","Raz","What are you doing sticking around here?",""
"ASAT006FR","Fred","Well, you know, now that I don't HAVE to play this game anymore...",""
"ASAT007FR","Fred","I remembered that it was kind of fun!",""
"ASAT008FR","Fred","Just running a couple strategy ideas through my head...",""
"ASAT009FR","Fred","What a haunting sound.",""
"ASAT010FR","Fred","Nice to meet you Mr. Pokeylope.",""
"ASAT011FR","Fred","Mm, not today I'm afraid.",""
"ASAT012FR","Fred","Hey, Raz. Do you mind? I'm trying to work out a Reverse Carpenter Gambit here...",""
"ASAT013FR","Fred","Oh, wait. What? Oh no.. I'm still there!",""
"ASAT014FR","Fred","I'm still on the battlefield back in Waterloo. Oh no...",""
"ASAT015FR","Fred","Wait, hold on. ",""
"ASAT016FR","Fred","That was strange.",""
"ASAU000RA","Raz","Wow, a teddy bear. Those crazy kids...",""
"ASAU001FR","Fred","That's not a teddy bear! That's my Hearty Knight! He's going to storm the castle!",""
"ASAU002NP","Napoleon","I will believe that when I see it!",""
"ASAU003RA","Raz","These little lawn gnome guys sure get around.",""
"ASAU004FR","Fred","That's my Carpenter. He fixes bridges!",""
"ASAU005NP","Napoleon","Which I love to break! Ha ha!",""
"ASAU006RA","Raz","Looks like a rusty old wheel off one of those rusty old gurneys.",""
"ASAU007FR","Fred","Don't make fun of my Militia men! Those guys are hard to recruit!",""
"ASAU008NP","Napoleon","Not if they were inspired by their leader, or paid well, or well armed, or even fed!",""
"ASAU009FR","Fred","I'm trying!",""
"ASAU010FR","Fred","Don't bother. They fireproofed this whole building. A lot of the old inmates used to be firestarters, you know.",""
"ASAU011FR","Fred","Oh great! You ruined everything. Now I lost.",""
"ASAU012NP","Napoleon","You were losing anyway.",""
"ASAU013FR","Fred","Oh just shut up and let me pout alone, will you.",""
"ASAU014NP","Napoleon","I want to play again!",""
"ASAU015FR","Fred","Interesting. Well, that's a possible strategy I guess.",""
"ASAW000ED","Edgar","Must you practice that instrument in here Razputin?",""
"ASAW001ED","Edgar","It is always a pleasure to meet an individual with great taste in boots.",""
"ASAW002ED","Edgar","What's that smell? I hope nothing's burning.",""
"ASAW003ED","Edgar","With all the flammable chemicals I have in here, that would be a disaster.",""
"ASAW004ED","Edgar","Ah, you try my patience, Razputin!",""
"ASAW005ED","Edgar","Nobody lifts Edgar Teglee!",""
"ASAW006ED","Edgar","I… uh… oh... Who chained this building to my leg?",""
"ASAW007ED","Edgar","I... really wish I had some pastels... Or water colors…",""
"ASAX000RA","Raz","Sorry, but did you see a girl--",""
"ASAX001RA","Raz","So, did you not see a girl come through here?",""
